path,file_size,id,name,description,uri,browse_file_formats,materials,polygons,vertex,is_rigged,is_animated,license,quality,software_for_import,categories,tags
n,11.4 MB,126012,Beauty Black Woman 3D Model,Free 3D Model of Beauty Sexy Black Woman ID126012 for free download| files available in: 3D Studio Max (.max)| Vray (Materials & Settings) formats. This file contains the shapes look like to ,https://open3dmodel.com/3d-models/3d-model-sexy-black-woman_126012.html,Max|Vray,.Jpg| .Mtl for Vray| Mental Ray| Corona,N/A,N/A,No,No,Non-commercial,Medium Poly,3ds Max| Maya| Cinema 4D| Sketchup| ,Characters,Black|Characters|Female|Girl|Human|Woman|Women|Women characters
n,18.5 MB,20532,Fortune Hotel Hall Design 3D Model,Download Fortune Hotel Hall Design 3d Max Model Free in .3ds .Max Zip files – ID20532. Thousands Free 3D Max Models of Living Room 3D Objects| a lot of 3D Models download free for your 3D Visualization & 3D Printing.,https://open3dmodel.com/3d-models/fortune-hotel-hall-design-3d-max-model-free_20532.html,3ds|Max,.Jpg| .Mtl for Vray| Mental Ray| Corona,N/A,N/A,No,No,Non-commercial,Medium Poly,3ds Max| Maya| Cinema 4D| Sketchup| ,3D Interior Scenes|Architecture|Furniture,Design|Fortune|Hall|Hotel|Living|Living Room|Room
n,15.4 MB,20113,Warm Kitchen Space Interior Scene 3D Model,Download Warm Kitchen Space 3dsMax Interior Scene in .3ds .Max Zip files – ID20113. Thousands Free 3D Max Models of Kitchen 3D Objects| a lot of 3D Models download free for your 3D Visualization & 3D Printing.,https://open3dmodel.com/3d-models/warm-kitchen-space-3dsmax-interior-scene_20113.html,3ds|Max,.Jpg| .Mtl for Vray| Mental Ray| Corona,N/A,N/A,No,No,Non-commercial,Medium Poly,3ds Max| Maya| Cinema 4D| Sketchup| ,3D Interior Scenes|Architecture|Furniture|Kitchen Furniture,Interior|Kitchen|scene|space|warm
n,16.2 MB,181531,Store Food Vending Machine 3D Model,Free 3D Model Store Food Vending Machine| free download ID181531. File available in: 3D Studio Max (.max)| Vray (Materials & Settings) formats. This 3d stuff contains the polygons| vertexs and shapes related to ,https://open3dmodel.com/3d-models/3d-model-store-food-vending-machine_181531.html,Max|Vray,.Jpg| .Mtl for Vray| Mental Ray| Corona,N/A,N/A,No,No,Non-commercial,Medium Poly,3ds Max| Maya| Cinema 4D| Sketchup| ,Electronic|Food|Misc,Equipment|food|Food Objects|Machine|objects|sales|Sales equipment|store|Store equipment|vending|vending machine
n,5.7 MB,130439,Young Girl Rigged 3D Model,Free 3D Model of Young Girl Rigged ID130439 for free download| files available in: Maya (.ma| .mb)| 3D Studio Max (.max)| Vray (Materials & Settings) formats. This file contains the shapes look like to ,https://open3dmodel.com/3d-models/3d-model-young-girl-rigged_130439.html,Ma, Mb|Max|Vray,.Jpg| .Mtl for Vray| Mental Ray| Corona,N/A,N/A,Yes,No,Non-commercial,Medium Poly,3ds Max| Maya| Cinema 4D| Sketchup| ,Characters,Characters|Female|Girl|Human|Rig|Rigged|Woman|Women|Women characters|young
n,1.8 MB,19356,Wooden Kitchen Design Interior Scene 3D Model,Download Wooden Kitchen Design 3d Max Model Free in .3ds .Max Zip files – ID19356. Thousands Free 3D Max Models of Kitchen 3D Objects| a lot of 3D Models download free for your 3D Visualization & 3D Printing.,https://open3dmodel.com/3d-models/wooden-kitchen-design-3d-max-model-free_19356.html,3ds|Max,.Jpg| .Mtl for Vray| Mental Ray| Corona,N/A,N/A,No,No,Non-commercial,Medium Poly,3ds Max| Maya| Cinema 4D| Sketchup| ,3D Interior Scenes|Architecture|Furniture|Kitchen Furniture,Design|Equipment|Furniture|Interior|Kitchen|Kitchen Equipment|Kitchen Furniture|scene|Wood|Wooden
n,12.4 MB,14752,The Amazing Spider-man 3D Model,Free Download The Amazing Spider-man Free 3d Model – file Zip| Rar in .obj format – ID14752. Download Free 3D Max Models of Amazing| Spider| Man| Characters 3D Objects| a lot of 3D Models download free for your 3D Visualization & 3D Printing.,https://open3dmodel.com/3d-models/the-amazing-spider-man-free-3d-model_14752.html,Obj,.Jpg| .Mtl for Vray| Mental Ray| Corona,N/A,N/A,No,No,Non-commercial,Medium Poly,3ds Max| Maya| Cinema 4D| Sketchup| ,Characters,amazing|People|Spider-Man
n,11.1 MB,33058,Water Cooler & Dispenser 3D Model,3D Model Water Cooler & Dispenser| files available in: 3D Studio Max (.max)| Object File (.obj). Archive file containts Home appliances and water cooler 3d models. Free download this 3d object to import to your Electronic| Objects 3d scene| or 3d printing. Great stuffs & materials for 3d design related to architecture visualization| cg visual effects| cg artwork| 3d rendering working.,https://open3dmodel.com/3d-models/water-cooler-dispenser_33058.html,Max|Obj,.Jpg| .Mtl for Vray| Mental Ray| Corona,N/A,N/A,No,No,Non-commercial,Medium Poly,3ds Max| Maya| Cinema 4D| Sketchup| ,Electronic,appliances|cooler|Dispenser|Home|Home appliances|Water|water cooler|water dispenser
n,6.8 MB,481352,Lowpoly French Bulldog 3D Model,3D Lowpoly French Bulldog Model for free download| file formats: Object (.obj)| Printable (.stl). File size: 6.8 MB| ID481352. This model contains 3d assets| polygon| shapes related to ,https://open3dmodel.com/3d-models/lowpoly-french-bulldog_481352.html,Obj|Stl,.Jpg| .Mtl for Vray| Mental Ray| Corona,N/A,N/A,No,No,Non-commercial,Low Poly,3ds Max| Maya| Cinema 4D| Sketchup| ,Animal,animals|bulldog|Dog|dogFrenchBulldog|fig|Figurine|French|Low Poly|Lowpoly|Pet|Printable
n,908.5 KB,20666,Lotus Leaf 3D Model,Download Lotus Leaf 3d Max Model Free in .3ds .Max Zip files – ID20666. Thousands Free 3D Max Models of Plant 3D Objects| a lot of 3D Models download free for your 3D Visualization & 3D Printing.,https://open3dmodel.com/3d-models/lotus-leaf-3d-max-model-free_20666.html,3ds|Max,.Jpg| .Mtl for Vray| Mental Ray| Corona,N/A,N/A,No,No,Non-commercial,Medium Poly,3ds Max| Maya| Cinema 4D| Sketchup| ,Nature|Plants & Trees,leaf|Lotus|Plant|Plants
n,1.3 MB,1704,Books 3D Model,Download Free Books 3D Model ID1704 (.3ds &.gsm files). Thousands Free Books| Book 3DS Max Models & 3D Objects| Free 3D Models Download for Exterior & Interior 3D Visualization.,https://open3dmodel.com/3d-models/books-3d-model-4_1704.html,3ds|Gsm,.Jpg| .Mtl for Vray| Mental Ray| Corona,N/A,N/A,No,No,Non-commercial,Medium Poly,3ds Max| Maya| Cinema 4D| Sketchup| ,Furniture,Book|Book & Magazine|books|magazine
n,3.1 MB,19292,Interior Bathroom Interior Scene 3D Model,Download 3d Max Model Interior Bathroom in .3ds .Max Zip files – ID19292. Thousands Free 3D Max Models of Bathroom 3D Objects| a lot of 3D Models download free for your 3D Visualization & 3D Printing.,https://open3dmodel.com/3d-models/3d-max-model-interior-bathroom_19292.html,3ds|Max,.Jpg| .Mtl for Vray| Mental Ray| Corona,N/A,N/A,No,No,Non-commercial,Medium Poly,3ds Max| Maya| Cinema 4D| Sketchup| ,3D Interior Scenes|Architecture|Bathroom Furniture|Furniture,Bathroom|Interior|scene
n,85.7 KB,20375,European Castle Church Free 3D Model,Download European Castle Church 3dsMax Model Free in .3ds .Max Zip files – ID20375. Thousands Free 3D Max Models of Continental Building 3D Objects| a lot of 3D Models download free for your 3D Visualization & 3D Printing.,https://open3dmodel.com/3d-models/european-castle-church-3dsmax-model-free_20375.html,3ds|Max,.Jpg| .Mtl for Vray| Mental Ray| Corona,N/A,N/A,No,No,Non-commercial,Medium Poly,3ds Max| Maya| Cinema 4D| Sketchup| ,Architecture,Building|castle|Church|continental|continental building|European
n,61.3 KB,120400,Small Box Truck 3D Model,Free 3D Model of Small Box Truck ID120400 for free download| files available in: 3D Studio Max (.max)| Vray (Materials & Settings) formats. This file contains the shapes look like to ,https://open3dmodel.com/3d-models/3d-model-small-box-truck_120400.html,Max|Vray,.Jpg| .Mtl for Vray| Mental Ray| Corona,N/A,N/A,No,No,Non-commercial,Medium Poly,3ds Max| Maya| Cinema 4D| Sketchup| ,Vehicles,Box|commercial|Commercial vehicle|Small|Transport|Truck|Trucks|Vehicle
n,154.0 KB,477654,Chibi Mesh Base 3D Model,3D Chibi Mesh Base Model for free download| file formats: Autodesk 3D Studio (.3ds)| Blender (.blend)| Object (.obj). File size: 154.0 KB| ID477654. This model contains 3d assets| polygon| shapes related to ,https://open3dmodel.com/3d-models/chibi-mesh-base_477654.html,3ds|Blend|Obj,.Jpg| .Mtl for Vray| Mental Ray| Corona,N/A,N/A,No,No,Non-commercial,Medium Poly,3ds Max| Maya| Cinema 4D| Sketchup| ,Characters,base|Characters|Chibi|mesh
n,3.3 MB,3782,Running Shoes 3D Model,Free Running Shoes 3D Model ID3782 for Free Download in .3DS & .Gsm Zip Files. Download freebies 3dsMax Models of Sneakers| Snickers 3D Objects| 3D Models free for your 3D Visualization & 3D Printing.,https://open3dmodel.com/3d-models/running-shoes-3d-model_3782.html,3ds|Gsm,.Jpg| .Mtl for Vray| Mental Ray| Corona,N/A,N/A,No,No,Non-commercial,Medium Poly,3ds Max| Maya| Cinema 4D| Sketchup| ,Characters|Fashion,Clothes|running shoes|Shoes|sneakers|snickers
n,8.4 MB,8292,Medieval Hut House 3D Model,Download Free 3D Model of Medieval Hut House| files available in: Autodesk 3D Studio (.3ds)| Cinema 4D (.c4d)| Object File (.obj) formats. This file contains the shapes look like to ,https://open3dmodel.com/3d-models/medieval-hut-house_8292.html,3ds|C4d|Obj,.Jpg| .Mtl for Vray| Mental Ray| Corona,N/A,N/A,No,No,Non-commercial,Medium Poly,3ds Max| Maya| Cinema 4D| Sketchup| ,Architecture,Building|Cinema|great|House|hut|included|Medieval
n,9.5 MB,2201,Ford Focus Car 3D Model,Ford Focus Car 3D Model Free Download| ID2201 (.3ds &.gsm files). Thousands Car| Sports Car| Ford 3DS Max Models & 3D Objects| Free 3D Models for 3D Visualization & 3D Printing.,https://open3dmodel.com/3d-models/ford-focus-car-3d-model_2201.html,3ds|Gsm,.Jpg| .Mtl for Vray| Mental Ray| Corona,N/A,N/A,No,No,Non-commercial,Medium Poly,3ds Max| Maya| Cinema 4D| Sketchup| ,Vehicles,Car|Cars|focus|Ford|ford focus|motor|Motor Car|Sport Car|Sports|Sports Car|sportster
n,53.9 MB,179232,Landscape Underwater Ocean Scene 3D Model,Free 3D Model Landscape Underwater Ocean Scene| free download ID179232. File available in: Maya (.ma| .mb) formats. This 3d stuff contains the polygons| vertexs and shapes related to underwater 3d model| ocean 3d model| sea 3d model| 3d objects. Get this 3D Exterior Scenes| Architecture| Garden Elements| Plants & Trees 3d models for 3d architecture visualization| 3d design| cg artwork or 3d rendering. A lot of low poly 3d models| vray materials| textures| rigged and animation are good to import them to your 3d scenes or 3d printing.,https://open3dmodel.com/3d-models/3d-model-landscape-underwater-ocean-scene_179232.html,Ma, Mb,.Jpg| .Mtl for Vray| Mental Ray| Corona,N/A,N/A,No,No,Non-commercial,Medium Poly,3ds Max| Maya| Cinema 4D| Sketchup| ,3D Exterior Scenes|Architecture|Nature|Plants & Trees,elements|Garden|Garden Elements|landscape|ocean|scene|sea|underwater
n,299.4 KB,39638,Ivy Leaf Vine 3D Model,Download Free 3D Model of Ivy Leaf Vine| files available in: 3D Studio Max (.max) formats. This file contains the shapes look like to ,https://open3dmodel.com/3d-models/ivy-leaf-vine_39638.html,Max,.Jpg| .Mtl for Vray| Mental Ray| Corona,N/A,N/A,No,No,Non-commercial,Medium Poly,3ds Max| Maya| Cinema 4D| Sketchup| ,Nature|Plants & Trees,elements|Garden|Garden Elements|Garden Plant|ivy|leaf|Ornamental|Ornamental plant|Plant|Tree|Trees|Vine
n,12.6 MB,111046,Leather Jacket 3D Model,Free 3D Model of Leather Jacket ID111046 for free download| files available in: 3D Studio Max (.max)| Vray (Materials & Settings) formats. This file contains the shapes look like to ,https://open3dmodel.com/3d-models/3d-model-leather-jacket_111046.html,Max|Vray,.Jpg| .Mtl for Vray| Mental Ray| Corona,N/A,N/A,No,No,Non-commercial,Medium Poly,3ds Max| Maya| Cinema 4D| Sketchup| ,Characters|Fashion,Clothes|Clothes hanger|Clothing|hanger|jacket|Leather|men's|Mens clothing|outerwear
n,13.4 MB,64964,Modern Industrial Design Restaurant Interior Scene 3D Model,Free 3D Models of Modern Industrial Design Restaurant Interior Scene| files available in: 3D Studio Max (.max)| Vray (Materials & Settings). Archive file containts Brick Wall and Long Chairs 3d models. Download this 3d scene for free and you can get 3d elements or vray settings| textures| etc…to import to your 3D Interior Scenes| Architecture projects| or 3d printing. Great vray 3d models & materials included textures ready for 3d design related to architecture visualization| interior & exterior rendering working.,https://open3dmodel.com/3d-models/modern-industrial-design-restaurant-interior-scene_64964.html,Max|Vray,.Jpg| .Mtl for Vray| Mental Ray| Corona,N/A,N/A,No,No,Non-commercial,Low Poly,3ds Max| Maya| Cinema 4D| Sketchup| ,3D Interior Scenes|Architecture|High Quality|Plants & Trees,Brick|Brick Wall|Chair|Chairs|Decoration|Design|High|High Poly|Industrial|Interior|long|Long Chairs|Low Poly|Lowpoly|Modern|Poly|Restaurant|scene|Tree|Tree Decoration|Wall
n,4.4 MB,19318,Senior Conference Room Interior Scene 3D Model,Download Senior Conference Room 3d Max Scene Model Free in .3ds .Max Zip files – ID19318. Thousands Free 3D Max Models of Office Space 3D Objects| a lot of 3D Models download free for your 3D Visualization & 3D Printing.,https://open3dmodel.com/3d-models/senior-conference-room-3d-max-scene-model-free_19318.html,3ds|Max,.Jpg| .Mtl for Vray| Mental Ray| Corona,N/A,N/A,No,No,Non-commercial,Medium Poly,3ds Max| Maya| Cinema 4D| Sketchup| ,3D Interior Scenes|Architecture|Furniture,conference|Interior|Office|office space|Room|scene|senior|space
n,5.7 MB,179951,Food Big Banana 3D Model,Free 3D Model Food Big Banana| free download ID179951. File available in: Object File (.obj) formats. This 3d stuff contains the polygons| vertexs and shapes related to ,https://open3dmodel.com/3d-models/3d-model-food-big-banana_179951.html,Obj,.Jpg| .Mtl for Vray| Mental Ray| Corona,N/A,N/A,No,No,Non-commercial,Medium Poly,3ds Max| Maya| Cinema 4D| Sketchup| ,Food|Misc,Banana|Bananas|big|Fruit|Fruits
n,12.5 MB,11861,Engineer Soldier 3D Model,Download Free 3D Model of Engineer Soldier| files available in: Autodesk 3D Studio (.3ds)| Autodesk FBX (.fbx)| 3D Studio Max (.max) formats. This file contains the shapes look like to ,https://open3dmodel.com/3d-models/engineer-soldier_11861.html,3ds|Fbx|Max,.Jpg| .Mtl for Vray| Mental Ray| Corona,N/A,N/A,No,No,Non-commercial,Medium Poly,3ds Max| Maya| Cinema 4D| Sketchup| ,Characters,engineer|Military|People|Soldier
n,23.2 MB,47407,Velociraptor Skeleton 3D Model,Free 3D Model of Velociraptor Skeleton ID47407 for free download| files available in: Autodesk FBX (.fbx)| 3D Studio Max (.max)| Object File (.obj) formats. This file contains the shapes look like to ,https://open3dmodel.com/3d-models/3d-model-velociraptor-skeleton_47407.html,Fbx|Max|Obj,.Jpg| .Mtl for Vray| Mental Ray| Corona,N/A,N/A,No,No,Non-commercial,Medium Poly,3ds Max| Maya| Cinema 4D| Sketchup| ,Anatomy|Animal|Characters|Land Animals|Nature,Bone|Dinosaur|Skeleton|Velociraptor
n,85.7 KB,14950,Toyota Alphard 3D Model,Free Download Toyota Alphard Free 3d Model – file Zip| Rar in .obj format – ID14950. Download Free 3D Max Models of Toyota| Alphard| Vehicles 3D Objects| a lot of 3D Models download free for your 3D Visualization & 3D Printing.,https://open3dmodel.com/3d-models/toyota-alphard-free-3d-model_14950.html,Obj,.Jpg| .Mtl for Vray| Mental Ray| Corona,N/A,N/A,No,No,Non-commercial,Medium Poly,3ds Max| Maya| Cinema 4D| Sketchup| ,Vehicles,Alphard|Car|Cars|Toyota
n,16.8 MB,64329,Kindergarten Room Interior Scene 3D Model,Free 3D Models of Kindergarten Room Interior 3ds Max Scene| files available in: 3D Studio Max (.max)| Vray (Materials & Settings). Archive file containts blackboard and kid furniture 3d models. Download this 3d scene for free and you can get 3d elements or vray settings| textures| etc…to import to your 3D Interior Scenes| Architecture projects| or 3d printing. Great vray 3d models & materials included textures ready for 3d design related to architecture visualization| interior & exterior rendering working.,https://open3dmodel.com/3d-models/kindergarten-room-interior-scene_64329.html,Max|Vray,.Jpg| .Mtl for Vray| Mental Ray| Corona,N/A,N/A,No,No,Non-commercial,Low Poly,3ds Max| Maya| Cinema 4D| Sketchup| ,3D Interior Scenes|Architecture|High Quality,blackboard|Children|Children Room|Furniture|High|High Poly|Interior|Kid|kid furniture|Kids|Kids Room|Kindergarten|Low Poly|Lowpoly|Poly|Room|scene
n,3.3 MB,14450,Astronaut Worker 3D Model,Free Download Astronaut Worker Free 3d Model – file Zip| Rar in .obj format – ID14450. Download Free 3D Max Models of Astronaut| Worker| Dead| Space| 3| Characters 3D Objects| a lot of 3D Models download free for your 3D Visualization & 3D Printing.,https://open3dmodel.com/3d-models/astronaut-worker-free-3d-model_14450.html,Obj,.Jpg| .Mtl for Vray| Mental Ray| Corona,N/A,N/A,No,No,Non-commercial,Medium Poly,3ds Max| Maya| Cinema 4D| Sketchup| ,Characters,astronaut|People|worker
n,2.7 MB,184371,Shop Fruit Vegetable Food Display Freezer 3D Model,Free 3D Model Shop Fruit Vegetable Food Display Freezer| free download ID184371. File available in: 3D Studio Max (.max)| Vray (Materials & Settings) formats. This 3d stuff contains the polygons| vertexs and shapes related to ,https://open3dmodel.com/3d-models/3d-model-shop-fruit-vegetable-food-display-freezer_184371.html,Max|Vray,.Jpg| .Mtl for Vray| Mental Ray| Corona,N/A,N/A,No,No,Non-commercial,Medium Poly,3ds Max| Maya| Cinema 4D| Sketchup| ,Electronic|Food|Misc,Display|display freezer|Equipment|food|Freezer|Fruit|refrigeration|Refrigeration Equipment|Shop|supermarket|supermarket equipment|Table|Vegetable
n,1.2 MB,38933,Realistic Female Sheep Animal 3D Model,Download Free 3D Model of Realistic Female Sheep Animal| files available in: Autodesk 3D Studio (.3ds) formats. This file contains the shapes look like to ,https://open3dmodel.com/3d-models/realistic-female-sheep-animal_38933.html,3ds,.Jpg| .Mtl for Vray| Mental Ray| Corona,N/A,N/A,No,No,Non-commercial,Medium Poly,3ds Max| Maya| Cinema 4D| Sketchup| ,Animal|Farm Animals|Nature,Animal|animals|domestic|Domestic animals|Female|realistic|Sheep
n,10.5 MB,21064,Bus Station 3D Model,Download Bus Station 3d Max Model Free in .3ds .Max Zip files – ID21064. Thousands Free 3D Max Models of 3D Objects| a lot of 3D Models download free for your 3D Visualization & 3D Printing.,https://open3dmodel.com/3d-models/bus-station-3d-max-model-free_21064.html,3ds|Max,.Jpg| .Mtl for Vray| Mental Ray| Corona,N/A,N/A,No,No,Non-commercial,Medium Poly,3ds Max| Maya| Cinema 4D| Sketchup| ,Architecture,Building|Bus|station
